Sample ID,Nu Cluster,Type,Latitude,Longitude,Depth (m),Elevation,Distance to land (km),MAAT,pH,744,1302,1300,1298,1296,1292,1292',1050-5,1050-6,1048-5,1048-6,1036-5,1036-6,1034-5,1034-6,1032-5,1032-6,1022,1020,1018
P335,Peat-type,P,-9.3,34.6,NA,1798,0,17.9,NA,,41661750,6712797,6444775,3005528,136381,11202940,14632328,1631288,178100,92526,125641657,0,2571900,452918,1619988,0,374549159,19609878,7874487
P336,Peat-type,P,-9.3,34.6,NA,1798,0,17.9,NA,,74789448,6920832,8237630,3759991,10442931,359880,27668452,0,250445,299535,214694180,0,3410744,651613,1744154,0,556988181,19955491,6772193
P337,Peat-type,P,-0.2,36.4,NA,2338,0,14.3,NA,,863424,366836,404679,98294,581372,48609,995862,140681,29525,0,7416142,848092,325480,0,162960,0,18103077,945428,173444
P338,Peat-type,P,-0.2,36.4,NA,2338,0,14.3,NA,,238561,114674,122500,0,103799,16582,85674,35671,11551,0,510489,55729,49890,0,35669,0,1388043,104123,33510
P339,Peat-type,P,-9.3,34.7,NA,1964,0,17.4,NA,,11042894,821696,428548,144609,1556514,47961,14649335,2305620,97465,142752,60279485,11617369,3629826,1382297,2659680,0,90302216,11966800,5544086
P340,Peat-type,P,-9.3,34.7,NA,1964,0,17.4,NA,,8139151,492246,243755,76391,739092,24840,10216414,1411347,75497,81032,45903871,6959360,2236802,729163,1541649,0,74609914,8165380,3418936
P341,Peat-type,P,-9.3,34.7,NA,1964,0,17.4,NA,,14413230,700631,384049,104915,704627,14499,17952482,2774750,100694,107849,83804316,8323949,4194633,767364,2226247,0,126742269,11413433,3604433
P342,Peat-type,P,-9.3,34.7,0.405,1964,0,17.4,NA,,3578905,249556,99565,34346,230720,2544,4191698,659392,30754,28918,18833022,0,1003865,271251,544464,0,26861320,2550183,915639
P343,Peat-type,P,36,139.7,NA,NA,0,14.3,NA,,15557969,208754,198063,108718,159093,0,15561860,0,0,0,57069229,0,827995,0,449882,0,70724526,1911768,660640
P344,Peat-type,P,36,139.7,NA,NA,0,14.3,NA,,36606352,359952,404387,149173,193072,0,39193611,0,248120,0,135879667,0,2142375,0,1162232,0,159126599,4267717,1434878
P345,Peat-type,P,36,139.7,NA,NA,0,14.3,NA,,104895443,1122069,970491,402405,198642,0,107665647,0,142847,0,416326229,0,6206942,0,3470003,0,481389075,10870311,6557593
P346,Peat-type,P,36,139.7,NA,NA,0,14.3,NA,,315088933,7458259,11896761,12445953,379945,0,121560616,0,0,0,719748930,0,9821998,0,6677079,0,1236131830,52308075,19739938
P347,Peat-type,P,36,139.7,NA,NA,0,14.3,NA,,345573249,5033060,7776639,7944358,248721,0,108503917,10114803,0,0,761964938,0,10604061,0,5967804,0,1115425117,56830950,19798149
P348,Peat-type,P,36,139.7,NA,NA,0,14.3,NA,,539766900,4870571,2061524,1166659,249683,0,303268638,30585561,402688,0,1680975106,0,16368404,0,10605182,0,1836877674,43813737,19547493
P349,Peat-type,P,52.8,10.6,0.025,800,0,6.2,4.3,,0,0,0,0,0,0,266512,0,0,0,2106885,0,61821,0,36297,0,5599793,134670,78464
P350,Peat-type,P,52.8,10.6,0.075,800,0,6.2,4.3,,1494570,139308,109827,24691,206021,0,2613550,0,0,0,15219547,0,274123,0,123510,0,24420488,482698,141191
P351,Peat-type,P,52.8,10.6,0.125,800,0,6.2,4.3,,8178524,1626150,1188288,241094,3373375,40154,10287647,0,0,0,60379284,0,1087243,0,727560,0,108041350,1979444,1048329
P352,Peat-type,P,52.8,10.6,0.21,800,0,6.2,4.3,,11221798,565025,480756,183505,1546505,0,14235389,0,0,0,98453964,0,2393186,0,1171330,0,185127384,2980896,1653526
P353,Peat-type,P,52.8,10.6,0.23,800,0,6.2,4.3,,27271892,2331009,2312848,620079,10033023,0,40923939,0,165660,0,269670541,0,7853931,0,3932352,0,491402893,10073448,5660106
P354,Peat-type,P,52.8,10.6,0.31,800,0,6.2,4.3,,48680423,2462069,3239850,1999534,310516,0,79413276,0,313934,0,867214096,0,17214699,0,7729240,0,1329513140,45261795,22457510
P355,Peat-type,P,52.8,10.6,0.33,800,0,6.2,4.3,,69015845,2770725,3229633,2107880,174318,0,67364461,0,244780,0,757089198,0,16078700,0,6986981,0,1321967342,48627925,22248008
P356,Peat-type,P,52.8,10.6,0.38,800,0,6.2,4.3,,87017241,2129790,4434723,5291248,100330,0,44634283,0,212442,0,312591324,0,7460603,0,4773139,0,347255727,12610753,9164133
P357,Peat-type,P,52.8,10.6,0.43,800,0,6.2,4.3,,128124522,3871743,7765686,10674396,211151,0,81382101,0,498883,0,496288088,0,19706645,0,13208584,0,581794370,25606560,24511629
P358,Peat-type,P,52.8,10.6,0.51,800,0,6.2,4.3,,118731701,2118879,3796991,5267054,677776,0,79905400,0,0,0,597348511,0,25794420,0,14244867,0,663789448,43429993,31361058
P359,Peat-type,P,52.8,10.6,0.61,800,0,6.2,4.3,,90065287,4806197,5498585,4777724,0,0,68967329,8683859,497195,0,481824284,0,24178923,0,10810321,0,753725461,39981521,17482214
P360,Peat-type,P,52.8,10.6,0.68,800,0,6.2,4.3,,52621676,1709749,2400312,2413845,46009,0,38861529,0,192276,0,251199846,0,12789323,0,5799910,0,266961366,12497897,8434484
P361,Peat-type,P,52.8,10.6,0.71,800,0,6.2,4.3,,133747307,622854,3942726,4514230,0,0,75413213,0,419298,0,442397903,0,35089490,0,16099496,0,391895189,29483763,22624767
P362,Peat-type,P,52.8,10.6,0.78,800,0,6.2,4.3,,273607944,2142229,1970235,1939544,88085,0,70162543,8608452,212547,333046,381602416,0,27140117,0,11294633,0,265188805,17350702,15394243
P363,Peat-type,P,52.8,10.6,0.81,800,0,6.2,4.3,,300017558,2014463,2267897,2137131,176285,0,84451211,0,294932,415243,476738432,0,39261434,0,17342802,0,337825506,22648314,19455921
P364,Peat-type,P,52.8,10.6,0.88,800,0,6.2,4.3,,44149448,989562,1548263,1347346,38522,0,31211198,0,203969,166313,181732321,0,21328703,0,10569466,0,138382956,11561708,11993776
P365,Peat-type,P,52.8,10.6,0.91,800,0,6.2,4.3,,146874309,2932693,4559428,3884201,130172,0,93481682,0,632126,0,513807808,0,63069034,0,29442063,0,414722758,37655418,38246509
P366,Peat-type,P,52.8,10.6,0.96,800,0,6.2,4.3,,240225907,4772451,5707371,3993220,563509,0,118939337,0,503593,418648,627766129,0,54545874,0,23731728,0,526902802,40987173,30522194
P367,Peat-type,P,52.8,10.6,1.01,800,0,6.2,4.3,,224466936,6590147,9875178,8123223,614634,0,149142261,0,694128,547516,720650346,0,72489241,0,32700926,0,656992858,45592615,42133055
P368,Peat-type,P,45.9,-75,NA,200,0,6.2,NA,,893089,140120,183201,71462,61300,0,3151959,0,0,0,26617774,0,356885,0,287847,0,60521080,2316375,583738
P369,Peat-type,P,45.9,-75,NA,200,0,6.2,NA,,11254221,3591335,4249440,2335954,5377732,0,22389189,0,78104,0,177697616,0,4156502,0,3263492,0,305834103,12060333,8328875
P370,Peat-type,P,47.6,-71,NA,820,0,3.2,NA,,608113,32349,0,0,0,0,3301162,0,0,0,12728034,0,261930,0,145739,0,11315726,277692,131609
P371,Peat-type,P,47.6,-71,NA,820,0,3.2,NA,,21865510,1840577,1944182,1524796,834656,0,101231090,0,354568,328425,409223934,0,8678771,0,5213123,0,330538019,12339883,5947602
P372,Peat-type,P,56.4,-116.9,NA,610,0,-0.3,NA,,0,0,0,0,0,0,832890,0,0,0,5150578,0,61292,0,85962,0,4820606,143919,0
P373,Peat-type,P,56.4,-116.9,NA,610,0,-0.3,NA,,0,0,0,0,0,0,8364916,4759601,149094,229290,14163634,3220082,2135752,1081216,379539,182491,10351069,1327233,186673
P374,Peat-type,P,53.8,-77.6,NA,160,0,-3,NA,,1547258,0,0,0,0,0,26525857,0,0,0,88953047,0,1232067,0,812630,0,78021238,1736621,622336
P375,Peat-type,P,53.8,-77.6,NA,160,0,-3,NA,,72380,0,0,0,0,0,749635,0,0,0,2654305,0,42537,0,37147,0,3732959,97919,37327
P376,Peat-type,P,53.8,-77.6,NA,160,0,-3,NA,,962767,62153,0,0,0,0,13583954,0,0,0,39353842,0,615609,0,516594,0,26257658,359589,220072
P377,Peat-type,P,53.8,-77.6,NA,160,0,-3,NA,,11619871,1409497,860276,177642,0,0,289047250,0,715918,1496513,810750224,0,17497522,0,9530891,0,549952035,21717889,7575598
P378,Peat-type,P,53.8,-77.6,NA,160,0,-3,NA,,1521653,0,0,0,0,0,19754635,0,0,0,55327943,0,885578,0,689199,0,41219047,828927,321422
P379,Peat-type,P,46.1,-72.3,NA,85,0,5.3,NA,,5998571,1041919,1388865,515758,0,0,3334588,0,0,0,41381408,0,909837,0,306134,0,151233564,3904804,1334979
P380,Peat-type,P,46.1,-72.3,NA,85,0,5.3,NA,,14299414,2664747,3776076,2084106,1789767,0,6428977,0,51350,148133,122491953,0,2953833,0,1781264,0,261614517,10798917,9285332
P381,Peat-type,P,53.5,-114.9,NA,810,0,2.7,NA,,344735,0,0,0,0,0,1654200,0,0,0,10529271,0,199546,0,107262,0,18624940,1660353,220105
P382,Peat-type,P,53.5,-114.9,NA,810,0,2.7,NA,,2959253,452858,300330,137242,0,0,15867753,0,0,0,84734796,0,1779176,0,1218900,0,71615585,1651344,908402
P383,Peat-type,P,47.7,-64.7,NA,0,0,4.9,NA,,1345586,216337,371886,318115,0,0,665732,0,0,0,10126543,0,219578,0,89750,0,28700443,1061564,252414
P384,Peat-type,P,47.7,-64.7,NA,0,0,4.9,NA,,4633097,635793,1054080,805802,0,0,1997930,0,27073,0,26253251,0,477269,0,244845,0,64313497,1983311,753741
P385,Peat-type,P,60.9,-116.8,NA,220,0,-3.6,NA,,291656,43214,32852,18397,119891,10948,7116202,0,0,0,2943786,4179505,1524235,2483814,66468,242687,1761934,1578882,123452
P386,Peat-type,P,60.9,-116.8,NA,220,0,-3.6,NA,,1404607,220595,0,0,155983,0,7352715,7428604,301347,642565,8584332,11706562,3799913,4774284,221386,736691,6620871,5245346,715601
P387,Peat-type,P,49.7,-76,NA,305,0,0.4,NA,,400306,0,0,0,0,0,157496,0,0,0,1839121,0,34583,0,27673,0,4897784,117040,46168
P388,Peat-type,P,49.7,-76,NA,305,0,0.4,NA,,6659221,644165,1303997,658233,17579,0,4452324,0,0,0,40930345,0,961621,0,429402,0,76420076,1970590,1119594
P389,Peat-type,P,49.7,-76,NA,305,0,0.4,NA,,30266208,2093495,4907359,3569621,145581,0,11301287,0,194427,0,123830565,0,2316630,0,1193454,0,218989744,6652259,5516897
P390,Peat-type,P,56.7,-5.8,NA,5.8,0,5.8,5,,73840,5030,9038,2458,1088,0,83733,0,0,0,604529,0,16167,0,8197,0,819754,46868,26238
P391,Peat-type,P,56.7,-5.8,NA,5.8,0,5.8,5,,252701,16624,24638,10294,5228,0,354474,0,0,0,2275511,0,38943,0,25093,0,3205841,158712,54068
P392,Peat-type,P,56.7,-5.8,NA,5.8,0,5.8,5,,28849726,3068202,4606467,2315655,877140,0,33272472,0,161753,0,265442826,0,7471525,0,3832854,0,371298091,22714328,16868507
P393,Peat-type,P,56.7,-5.8,NA,5.8,0,5.8,5,,55248028,2648386,4048463,2127043,1216224,0,35231543,0,193672,0,232923460,0,9907065,0,3778993,0,229099249,20338392,16479571
P394,Peat-type,P,56.7,-5.8,NA,5.8,0,5.8,5,,60620914,3957770,6482028,3569395,1909776,0,53815069,0,327324,0,328004709,0,17577921,0,5524099,0,333768456,33543269,24229705
P395,Peat-type,P,56.7,-5.8,NA,5.8,0,5.8,5,,56646823,4103889,6367273,3441549,2217747,0,45383308,0,340079,0,265939619,0,14244491,0,5266622,0,231591978,29271788,18615457
P396,Peat-type,P,56.7,-5.8,NA,5.8,0,5.8,5,,28153616,1254229,2202682,1377105,531732,12281,21290975,0,123394,0,120628330,0,7526591,0,1623414,0,111517012,12436673,6824241
P397,Peat-type,P,56.7,-5.8,NA,5.8,0,5.8,5,,66954665,4606354,6132256,3960653,1432269,0,73740968,0,377930,0,395347227,0,22518827,0,5145176,0,369592405,30113599,17782414
P398,Peat-type,P,56.7,-5.8,NA,5.8,0,5.8,5,,75589039,7548289,7404061,5930414,2882601,70988,73466477,0,668545,0,499141064,0,23315586,0,7772838,0,386854221,35894172,22888238
P399,Peat-type,P,56.7,-5.8,NA,3.8,0,5.8,4.9,,207792,0,0,0,0,0,179259,0,0,0,863292,0,18349,0,13588,0,1171828,47243,23881
P400,Peat-type,P,56.7,-5.8,NA,3.8,0,5.8,4.9,,2496343,149461,144822,41732,15338,0,3890491,0,28305,0,28765191,0,677295,0,452414,0,40546583,3280546,1018340
P401,Peat-type,P,56.7,-5.8,NA,3.8,0,5.8,4.9,,1683159,376121,469815,162588,15920,0,486976,0,0,0,89447496,0,2316526,0,1166834,0,86449037,7095681,3043243
P402,Peat-type,P,56.7,-5.8,NA,3.8,0,5.8,4.9,,2118343,472051,727924,214702,0,0,10260384,0,49478,0,100718710,0,2663326,0,1276720,0,107470119,7851705,3496058
P403,Peat-type,P,56.7,-5.8,NA,3.8,0,5.8,4.9,,3626189,637859,907954,457608,14347,0,11351981,0,22586,0,125609172,0,2424541,0,1343458,0,143914611,7335236,4195736
P404,Peat-type,P,56.7,-5.8,NA,3.8,0,5.8,4.9,,4565121,792913,1260732,726847,38635,0,13586896,0,68800,0,133480754,0,3416393,0,1114614,0,137302130,12166772,5336314
P405,Peat-type,P,56.7,-5.8,NA,3.8,0,5.8,4.9,,4758572,984875,1453869,1112527,29303,0,17765023,0,81003,0,165503015,0,4078086,0,1160000,0,140465419,10192009,5002334
P406,Peat-type,P,56.7,-5.8,NA,3.8,0,5.8,4.9,,8735206,1167413,2300263,1823882,46157,0,20962816,0,124463,0,176832183,0,5624923,0,1323273,0,134959278,11189822,5468603
P407,Peat-type,P,56.7,-5.8,NA,3.8,0,5.8,4.9,,72728032,8165871,26019946,21965650,103471,0,74390904,0,0,0,534036508,0,30800988,0,5370923,0,475358458,49416232,17505264
P408,Peat-type,P,56.7,-5.8,NA,3.8,0,5.8,4.9,,33287434,2269142,6444581,5668997,0,0,31193121,0,0,0,227344927,0,10776783,0,1797654,0,180569661,15949349,8714782
P409,Peat-type,P,56.7,-5.8,NA,3.8,0,5.8,4.9,,20407555,1031669,2584675,2243562,0,0,17134527,0,0,0,150661678,0,8723372,0,1284477,0,134131774,12788385,4798430
P410,Peat-type,P,56.7,-5.8,NA,2.4,0,5.8,4.3,,6683476,561862,929254,604983,896153,0,9806362,3366515,101808,199859,71396575,0,3627443,1354772,1147649,0,73806900,5948220,2779043
P411,Peat-type,P,56.7,-5.8,NA,2.4,0,5.8,4.3,,6000808,534175,811391,635256,727594,0,9774605,3823376,117751,225811,58066971,9458132,3815440,2200695,1105785,0,64653147,6789821,2287549
P412,Peat-type,P,56.7,-5.8,NA,2.4,0,5.8,4.3,,11459046,909356,1519434,1145190,896427,0,20942533,3096770,238001,0,126082956,0,6346435,2029041,2051637,0,145144750,12972151,5552739
P413,Peat-type,P,56.7,-5.8,NA,2.4,0,5.8,4.3,,6884598,576465,1142669,816803,603673,0,12481143,2048794,162456,0,84434048,0,4136093,915818,1495276,0,83661695,7057035,2886153
P414,Peat-type,P,56.7,-5.8,NA,2.4,0,5.8,4.3,,26671994,713863,570727,163883,2167036,0,46182043,7131660,410141,0,291706990,0,14798310,2830139,4890966,0,308591505,28049044,12096903
P415,Peat-type,P,56.7,-5.8,NA,2.4,0,5.8,4.3,,17615634,1389542,2546660,1846662,1647767,23905,28987822,5630412,327798,0,173747009,0,9239518,1376101,2686422,372732,194920717,15068025,7526703
P416,Peat-type,P,56.7,-5.8,NA,2.4,0,5.8,4.3,,17816762,1364142,1959954,1414331,1952549,0,29571553,4568863,338527,166983,172771346,0,10537050,1252150,3180749,0,206229206,16453726,7764654
P417,Peat-type,P,56.7,-5.8,NA,2.4,0,5.8,4.3,,19297137,1028092,1588682,1092486,1475507,45456,19902141,2890150,185986,136783,131265970,0,6762003,0,2121452,0,144136304,10752859,5139579
P418,Peat-type,P,56.7,-5.8,NA,2.4,0,5.8,4.3,,14640272,1903635,2255319,1397123,5931990,70581,24417730,5474564,160698,0,107489521,21424536,5537809,1694003,1814732,0,142399380,10920675,4157378
P419,Peat-type,P,56.7,-5.8,NA,2.4,0,5.8,4.3,,10664020,946720,1285092,721637,3359412,0,13219038,2732650,68065,0,62603175,10815687,3942991,1155492,1046397,0,66016932,5232832,2404440
P420,Peat-type,P,56.7,-5.8,NA,15.8,0,5.8,4.7,,1090080,66213,60560,0,0,0,929671,0,0,0,3916720,1592491,37190,0,31973,37376,4568803,157801,207165
P421,Peat-type,P,56.7,-5.8,NA,15.8,0,5.8,4.7,,11266341,677636,623373,208077,41532,0,8137359,0,66916,0,55199227,0,1438765,0,1484156,0,94565471,2378627,3630360
P422,Peat-type,P,56.7,-5.8,NA,15.8,0,5.8,4.7,,29178558,1863549,1648888,758936,62657,0,25754939,0,423815,0,176388588,0,5539320,0,5308756,0,270299228,8882944,12986781
P423,Peat-type,P,56.7,-5.8,NA,15.8,0,5.8,4.7,,67315821,3458219,4030620,1873710,307752,0,62883568,0,627369,0,393163619,0,14822582,0,10463194,0,495360856,28371654,29902299
P424,Peat-type,P,56.7,-5.8,NA,15.8,0,5.8,4.7,,86468702,1013311,824092,218991,342365,84478,63689472,0,478158,0,370077016,0,13113058,0,9520888,0,419092011,24230289,26057395
P425,Peat-type,P,56.7,-5.8,NA,15.8,0,5.8,4.7,,52782640,2282026,2053108,957211,3214910,0,52548407,0,375209,0,279815034,0,11402039,0,7915186,0,320087551,20621536,17188780
P426,Peat-type,P,56.7,-5.8,NA,15.8,0,5.8,4.7,,40660213,2485506,2306959,988935,3413888,0,43373041,0,269636,0,236852589,0,10635117,0,7372564,0,303140808,17650448,13794697
P427,Peat-type,P,56.7,-5.8,NA,15.8,0,5.8,4.7,,96451735,8070419,7034272,2326537,8361084,0,69876537,0,782680,0,396789774,0,26576826,0,16732425,0,591538372,40039206,31249729
P428,Peat-type,P,56.7,-5.8,NA,15.8,0,5.8,4.7,,53451102,5156599,4747998,1763989,4360530,0,32290759,7124456,586155,0,176960577,50364491,9613781,3603783,6789092,2772422,265530304,29245629,22165302
P429,Peat-type,P,56.7,-5.8,NA,5.5,0,5.8,4.8,,1315317,0,0,0,0,0,1344742,0,0,0,11015139,0,682915,0,182025,0,15253615,980332,504296
P430,Peat-type,P,56.7,-5.8,NA,5.5,0,5.8,4.8,,817157,0,0,0,0,0,668424,0,0,0,4993134,0,180207,0,86184,0,6135643,406538,209972
P431,Peat-type,P,56.7,-5.8,NA,5.5,0,5.8,4.8,,1292882,95014,113781,57348,0,0,2085717,0,18365,0,10252894,0,298061,0,171975,0,13448413,689084,320533
P432,Peat-type,P,56.7,-5.8,NA,5.5,0,5.8,4.8,,1694204,111828,165145,58003,0,0,3680236,0,0,0,11376374,0,276403,118390,138369,146268,11079241,548356,444269
P433,Peat-type,P,56.7,-5.8,NA,5.5,0,5.8,4.8,,7373949,305017,323323,111645,0,0,4534785,0,24616,0,31291028,0,1062718,0,642765,0,53245475,2580086,1137971
P434,Peat-type,P,56.7,-5.8,NA,5.5,0,5.8,4.8,,20553588,1575363,1664519,497463,65887,0,10983089,1050139,0,0,78265606,0,2543198,0,1636105,0,154258024,8683560,2522473
P435,Peat-type,P,56.7,-5.8,NA,5.5,0,5.8,4.8,,22087837,2372436,3233966,1256434,286839,0,19729189,0,0,0,124913379,0,5473399,0,2401187,0,214847698,13701438,5338764
P436,Peat-type,P,56.7,-5.8,NA,5.5,0,5.8,4.8,,60243339,6310733,9143988,4517173,1244128,0,60184854,0,520150,0,512570026,0,30432270,0,8417311,0,704638636,61946178,29414983
P437,Peat-type,P,56.7,-5.8,NA,5.5,0,5.8,4.8,,200038740,9868638,16557951,17449802,2909198,0,354947460,0,3250889,0,1872934342,0,165682505,0,17893793,0,1608012854,200824345,64820327
P438,Peat-type,P,56.7,-5.8,NA,5.5,0,5.8,4.8,,167390496,6070780,9239749,9509500,1016004,0,247363928,0,1907904,0,1094971321,0,101906733,0,10667793,0,826397874,111478818,30564550
P439,Peat-type,P,56.7,-5.8,NA,15.9,0,5.8,4.7,,105413,1764,2504,0,0,0,17041,0,0,0,151305,0,0,0,0,0,213320,6915,8357
P440,Peat-type,P,56.7,-5.8,NA,15.9,0,5.8,4.7,,274183,9272,8675,2544,0,0,54311,0,0,0,399871,0,12620,0,8666,0,628401,27198,25972
P441,Peat-type,P,56.7,-5.8,NA,15.9,0,5.8,4.7,,667044,23451,26981,9775,0,0,260008,0,0,0,1429132,0,38153,0,23897,0,2294348,91011,58503
P442,Peat-type,P,56.7,-5.8,NA,15.9,0,5.8,4.7,,1953669,93560,84504,28182,10165,0,833217,0,0,0,5154927,0,79192,0,78422,0,7574070,253230,172259
P443,Peat-type,P,56.7,-5.8,NA,15.9,0,5.8,4.7,,3048411,87829,75218,27881,11276,0,1070706,0,0,0,6181125,0,128249,0,177590,0,8288323,259720,290076
P444,Peat-type,P,56.7,-5.8,NA,15.9,0,5.8,4.7,,15303995,159124,137456,63549,0,0,4349676,0,46361,0,24293470,0,335000,0,338467,0,36816097,477791,531801
P445,Peat-type,P,56.7,-5.8,NA,15.9,0,5.8,4.7,,5567798,140230,126903,53950,0,0,2158543,0,0,0,12960821,0,159409,0,211116,0,18393228,372507,369640
P446,Peat-type,P,56.7,-5.8,NA,15.9,0,5.8,4.7,,28565870,337666,288510,101395,11675,0,4740542,0,76259,0,25455153,0,390622,0,450006,0,47124380,883047,964933
P447,Peat-type,P,56.7,-5.8,NA,15.9,0,5.8,4.7,,42318331,955395,1275383,694151,37954,0,14350988,0,92592,0,109262259,0,3043935,0,2408881,0,160444895,7028499,5659511
P448,Peat-type,P,56.7,-5.8,NA,15.9,0,5.8,4.7,,48270220,1501049,1550142,805395,83771,0,23954168,0,125877,0,170738196,0,4547048,0,3121104,0,228527226,10787405,8097177
P449,Peat-type,P,56.7,-5.8,NA,3,0,5.8,5.5,,999867,0,0,0,0,0,6121165,0,0,0,16603456,4095467,935702,359887,311255,111204,20360576,1464120,244834
P450,Peat-type,P,56.7,-5.8,NA,3,0,5.8,5.5,,1471307,73089,43136,36078,36305,0,9280977,0,183538,0,52469567,0,2328230,396966,914000,0,51175771,4540855,1059562
P451,Peat-type,P,56.7,-5.8,NA,3,0,5.8,5.5,,2377490,256448,186251,131360,50904,0,8772061,1379958,95606,0,48688726,9809869,2429019,743993,1259588,0,67386587,5845652,1629398
P452,Peat-type,P,56.7,-5.8,NA,3,0,5.8,5.5,,802711,175770,94559,0,0,0,9544085,0,112061,0,65643583,0,3414469,0,1355133,0,62501186,6446529,1333162
P453,Peat-type,P,56.7,-5.8,NA,3,0,5.8,5.5,,736576,148926,54864,0,0,0,11350243,2936613,198523,0,61235711,15964573,4587955,0,1614879,0,68298835,10077066,1649638
P454,Peat-type,P,56.7,-5.8,NA,3,0,5.8,5.5,,318329,59930,19427,0,0,0,7930951,4788186,142175,65351,30953578,21939802,3958689,1481806,1577948,0,44224049,9381744,1564611
P455,Peat-type,P,56.7,-5.8,NA,3,0,5.8,5.5,,291210,74704,30670,8175,70750,0,5459348,3279326,93780,71345,19587552,17350001,2472323,1479693,915229,143347,27970116,6396876,1139196
P456,Peat-type,P,56.7,-5.8,NA,3,0,5.8,5.5,,370529,98798,31236,0,152111,0,5937317,2461793,100043,136818,18089319,6847121,2246074,1962174,901401,182656,19560910,5755598,1226329
P457,Peat-type,P,56.7,-5.8,NA,3,0,5.8,5.5,,421742,96757,37150,0,213467,0,6068835,1680216,124338,96406,15655854,5399508,2154289,1755475,823093,236877,16407640,4943713,1013927
P458,Peat-type,P,56.7,-5.8,NA,4.1,0,5.8,4.9,,1901407,68978,136180,64903,18815,0,3994685,0,0,0,26315515,0,561395,0,273779,0,41210709,1239544,482425
P459,Peat-type,P,56.7,-5.8,NA,4.1,0,5.8,4.9,,6764624,293609,380934,244085,103008,0,9679417,0,0,0,64146566,0,1448551,0,640556,0,77590584,3433158,1255496
P460,Peat-type,P,56.7,-5.8,NA,4.1,0,5.8,4.9,,8826974,407385,966125,654619,314103,0,9644063,0,0,0,78848606,0,2754145,0,1080521,0,106332037,7969933,2406637
P461,Peat-type,P,56.7,-5.8,NA,4.1,0,5.8,4.9,,6829831,697747,1512604,1358625,600323,0,9310190,0,62710,0,85078421,0,3112762,0,1082648,0,99442537,8155991,2618236
P462,Peat-type,P,56.7,-5.8,NA,4.1,0,5.8,4.9,,16768810,2084905,4206892,3983008,2641494,0,18818791,0,159458,0,151783492,0,6967645,0,1903922,0,162721696,14394951,5025097
P463,Peat-type,P,56.7,-5.8,NA,4.1,0,5.8,4.9,,9813903,1045941,2225556,1967425,1618909,0,10223811,0,78394,0,82804131,0,3770619,0,1090140,0,91371929,7843472,2483976
P464,Peat-type,P,56.7,-5.8,NA,4.1,0,5.8,4.9,,14994947,1852597,3818358,3527253,671970,0,14636277,0,0,0,87791034,0,6741645,0,1323603,0,88098519,11294322,2480776
P465,Peat-type,P,56.7,-5.8,NA,4.1,0,5.8,4.9,,23252963,2257188,4276364,4036093,397666,0,15054684,0,172768,0,116595135,0,11460031,0,1996290,0,127907552,16670586,4793690
P466,Peat-type,P,56.7,-5.8,NA,4.1,0,5.8,4.9,,18624506,2712444,4004850,3380336,142374,0,12582921,0,148947,0,93294986,0,7909879,0,1372467,0,91770407,11501788,3164506
P467,Peat-type,P,56.7,-5.8,NA,4.1,0,5.8,4.9,,21561357,3427816,5887392,4728796,112546,0,14558482,0,253322,0,109914709,0,10006421,0,2046074,0,98749871,14807210,3754854
P468,Peat-type,P,54.8,-6.6,0,46,0,9.4,NA,,432530,70330,48470,17745,201967,0,325856,0,5614,0,3805004,0,142992,0,128032,0,14891589,124069,75253
P469,Peat-type,P,54.8,-6.6,0.05,46,0,9.4,NA,,2305346,604862,310869,73662,3363244,30118,1125674,0,19676,0,12028107,0,399160,0,252703,0,34202322,539020,153216
P470,Peat-type,P,54.8,-6.6,0.1,46,0,9.4,NA,,3725562,475723,446207,106582,132664,0,9425601,0,55474,0,63911144,0,2056844,0,1592930,0,106357883,4825195,1538708
P471,Peat-type,P,54.8,-6.6,0.15,46,0,9.4,NA,,16352488,2070090,2280229,609486,5506445,44699,27707389,0,237669,0,155102835,0,9246786,0,5907711,0,271967547,15353735,7867490
P472,Peat-type,P,54.8,-6.6,0.25,46,0,9.4,NA,,23333897,3292565,4366648,1993736,2250736,49465,25833619,0,0,0,148662859,0,7169427,0,4676089,0,143948109,10044617,9228947
P473,Peat-type,P,54.8,-6.6,0.45,46,0,9.4,NA,,40103274,2842927,3285073,1531159,917313,18539,37351282,0,340799,0,246357988,0,17609767,0,4888790,0,212994063,24269531,14018281
GR1,Soil-type,S,19.09463801,77.04816604,NA,NA,0,27.35049476,8.22,,0.006241989,0.000686655,0.000654052,0.000776434,0.01441948,0.002152537,0.000103769,0.00076469,0,0,0.000830578,0.006722059,0.00024485,0.002399768,0,0,0.012321763,0.006667793,0.000712332
GR2,Soil-type,S,19.37394801,75.71331804,NA,NA,0,26.95296653,8.84,,0.000341873,0.000097659,0.000106414,7.63151E-05,0.00216232,0.000697981,6.53E-05,9.55E-05,0,0,0.000309026,0.001511009,7.40E-05,0.000287747,0,2.14E-05,0.004721715,0.002560479,0.000268756
GR4,Soil-type,S,19.62356804,75.02480001,NA,NA,0,26.51016992,8.33,,0.00492533,0.000423611,0.000627457,0.000331546,0.00778697,0.00133132,0.000730031,0.001711988,0.00011101,0.00028102,0.003976669,0.008484045,0.002112271,0.004704655,0.00014993,0.00036447,0.023482255,0.014282297,0.001638737
